BHK,Rent,Size,Floor,Area Type,Furnishing Status,Bathroom,Tenant Preferred_Bachelors,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family,Point of Contact_Contact Agent,Point of Contact_Contact Builder,Point of Contact_Contact Owner,City_Bangalore,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai
3,20000,1100,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0
2,8500,650,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0
3,20000,1050,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0
2,6000,960,0,1,1,2,0,1,0,0,0,1,0,0,0,0,1,0
2,5500,650,1,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0
1,7000,550,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0
2,7000,500,0,1,1,2,0,1,0,0,0,1,0,0,0,0,1,0
1,6500,450,3,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2,10000,850,1,1,0,2,1,0,0,0,0,1,0,0,0,0,1,0
1,5200,300,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
2,13000,1000,1,0,1,3,0,1,0,0,0,1,0,0,0,0,1,0
2,7000,500,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2,12000,756,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0
1,15000,1000,2,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1,5000,150,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1,8000,800,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
2,8000,700,2,1,0,2,1,0,0,1,0,0,0,0,0,0,1,0
1,5000,420,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
2,10000,800,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0
2,12000,288,2,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
2,8000,900,0,1,0,2,0,1,0,0,0,1,0,0,0,0,1,0
2,21000,850,1,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0
1,5000,350,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
2,9000,600,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2,8000,1600,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0
2,7000,986,2,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
3,35000,1330,1,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0
3,15000,1300,0,1,1,2,0,1,0,0,0,1,0,0,0,0,1,0
2,6200,800,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
2,9900,800,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2,7000,850,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1,5000,322,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
2,6500,800,0,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0
4,40000,1500,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0
3,40000,3500,1,1,1,2,0,1,0,0,0,1,0,0,0,0,1,0
2,12000,957,1,0,2,2,1,0,0,0,0,1,0,0,0,0,1,0
1,6500,850,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
2,10000,900,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0
2,15000,600,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0
1,5000,350,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0
2,7000,800,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2,6000,320,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
3,15000,800,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2,10000,700,1,0,1,2,1,0,0,0,0,1,0,0,0,0,1,0
2,22000,1200,1,1,1,2,0,1,0,1,0,0,0,0,0,0,1,0
2,8500,750,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0
3,35000,1200,0,1,1,3,0,1,0,1,0,0,0,0,0,0,1,0
2,7000,450,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
3,8500,1430,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0
2,6000,450,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
4,35000,800,0,1,1,3,0,1,0,0,0,1,0,0,0,0,1,0
1,6000,400,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2,8000,650,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1,5000,450,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2,6000,600,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
3,15000,1200,1,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0
2,9000,700,3,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1,5000,300,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
3,8000,1200,1,1,0,3,0,1,0,0,0,1,0,0,0,0,1,0
3,35000,1300,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0
1,5500,400,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
3,35000,1320,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0
2,11000,1000,0,1,2,2,0,1,0,0,0,1,0,0,0,0,1,0
2,10000,700,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
2,6500,800,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0
2,6000,900,0,1,2,1,0,1,0,0,0,1,0,0,0,0,1,0
3,36125,1700,0,1,0,2,0,1,0,0,0,1,0,0,0,0,1,0
2,6800,600,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
2,8500,850,1,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0
2,5000,550,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1,6500,650,0,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0
1,6500,800,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2,4500,475,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1,6000,200,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
1,10000,400,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
1,12000,500,0,1,2,1,0,1,0,1,0,0,0,0,0,0,1,0
2,12000,550,2,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
2,12000,800,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2,9000,1000,2,1,2,2,0,1,0,0,0,1,0,0,0,0,1,0
1,5000,400,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0
1,6000,300,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
2,5500,450,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2,5500,450,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2,8500,1100,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0
1,5000,450,2,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2,23000,1100,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0
2,5500,650,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2,8500,780,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
3,22000,1100,0,1,1,2,0,1,0,0,0,1,0,0,0,0,1,0
1,5500,800,2,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1,7000,500,0,1,1,2,0,1,0,1,0,0,0,0,0,0,1,0
1,5000,400,3,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1,5000,450,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2,6500,550,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
2,8000,600,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1,5500,200,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2,6000,500,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0
1,5500,450,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
2,10000,1050,0,1,0,2,0,1,0,0,0,1,0,0,0,0,1,0
3,10000,1000,2,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0
2,10000,1200,0,1,1,2,0,1,0,0,0,1,0,0,0,0,1,0
3,12000,1100,1,1,1,2,0,0,1,0,0,1,0,0,0,0,1,0
1,5200,220,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1,4000,350,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
3,30000,1100,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
2,5146,800,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2,12000,950,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
3,7000,1200,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2,8500,700,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0
1,7000,500,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2,9500,570,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2,8000,650,2,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
3,15000,1200,1,1,0,3,0,1,0,0,0,1,0,0,0,0,1,0
5,22500,960,0,1,0,2,0,1,0,0,0,1,0,0,0,0,1,0
2,12500,1250,1,1,1,2,0,1,0,0,0,1,0,0,0,0,1,0
3,34000,120,2,1,2,2,0,1,0,0,0,1,0,0,0,0,1,0
3,14000,950,1,0,1,2,0,1,0,0,0,1,0,0,0,0,1,0
1,9500,600,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
2,7000,750,2,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
3,20000,1200,3,1,0,2,0,1,0,0,0,1,0,0,0,0,1,0
1,6500,400,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0
1,7500,600,0,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0
2,6500,700,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2,9500,850,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0
1,1800,500,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0
2,7500,650,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2,10000,800,0,1,1,2,0,1,0,0,0,1,0,0,0,0,1,0
3,15000,830,3,1,0,2,0,1,0,0,0,1,0,0,0,0,1,0
2,7000,600,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0
2,6000,800,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2,14000,1200,0,1,1,2,0,0,1,0,0,1,0,0,0,0,1,0
2,22000,1000,0,1,2,2,0,1,0,0,0,1,0,0,0,0,1,0
2,18000,750,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0
2,10000,800,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0
2,6000,1200,0,1,0,2,0,1,0,0,0,1,0,0,0,0,1,0
2,10000,750,4,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
3,10000,1500,11,1,1,2,0,1,0,0,0,1,0,0,0,0,1,0
1,5000,300,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
3,10000,800,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
2,7000,450,0,1,0,2,0,1,0,0,0,1,0,0,0,0,1,0
4,10000,1200,5,1,2,2,0,1,0,0,0,1,0,0,0,0,1,0
2,6000,500,11,1,1,2,0,1,0,0,0,1,0,0,0,0,1,0
2,18000,900,0,0,1,2,0,1,0,0,0,1,0,0,0,0,1,0
2,8000,460,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
2,8000,530,2,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0
2,13000,650,0,0,1,2,0,1,0,0,0,1,0,0,0,0,1,0
2,20000,700,0,0,1,2,1,0,0,0,0,1,0,0,0,0,1,0
2,6000,400,2,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2,12000,1000,0,1,0,2,0,1,0,0,0,1,0,0,0,0,1,0
1,10000,400,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0
2,14000,700,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0
2,10000,850,1,0,1,2,1,0,0,0,0,1,0,0,0,0,1,0
2,10500,558,3,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0
2,6000,800,3,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2,12000,900,1,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0
3,14000,1600,1,1,2,2,0,1,0,0,0,1,0,0,0,0,1,0
1,3700,150,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
3,40000,1600,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0
3,25000,1000,2,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1,2200,700,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1,3300,175,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1,5000,450,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0
3,60000,1700,1,0,1,3,1,0,0,1,0,0,0,0,0,0,1,0
2,6000,425,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
3,7000,900,1,1,1,3,0,1,0,0,0,1,0,0,0,0,1,0
1,5000,400,4,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
2,11000,600,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
2,10000,721,3,1,2,2,0,1,0,0,0,1,0,0,0,0,1,0
3,22000,1150,1,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0
3,65000,2210,0,0,0,3,0,1,0,0,0,1,0,0,0,0,1,0
2,7500,675,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2,45000,1320,-2,1,2,2,0,1,0,0,0,1,0,0,0,0,1,0
1,5000,250,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
2,12000,720,0,1,0,2,1,0,0,0,0,1,0,0,0,0,1,0
5,25000,1880,2,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0
3,18000,850,1,0,1,3,0,1,0,0,0,1,0,0,0,0,1,0
2,25000,1050,1,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0
1,25000,320,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1
2,70000,750,4,0,2,2,0,1,0,1,0,0,0,0,0,0,0,1
1,45000,450,7,0,2,1,0,1,0,1,0,0,0,0,0,0,0,1
3,75000,1100,2,0,0,3,0,0,1,1,0,0,0,0,0,0,0,1
1,14000,640,6,1,2,1,0,1,0,0,0,1,0,0,0,0,0,1
1,60000,650,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
2,160000,800,14,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1
4,300000,1600,43,0,1,5,0,1,0,1,0,0,0,0,0,0,0,1
1,22000,460,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
4,130000,1650,13,0,1,4,0,1,0,1,0,0,0,0,0,0,0,1
1,33000,480,2,0,1,2,1,0,0,1,0,0,0,0,0,0,0,1
1,32000,500,1,0,2,2,1,0,0,1,0,0,0,0,0,0,0,1
1,30000,490,2,0,1,2,1,0,0,1,0,0,0,0,0,0,0,1
1,49000,620,2,1,2,1,0,1,0,0,0,1,0,0,0,0,0,1
2,28000,518,5,0,1,2,0,1,0,0,0,1,0,0,0,0,0,1
2,33500,700,4,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
2,85000,777,18,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
2,35000,650,6,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1
3,270000,1800,3,0,1,4,0,1,0,1,0,0,0,0,0,0,0,1
5,400000,2308,17,0,2,5,0,0,1,1,0,0,0,0,0,0,0,1
1,21000,425,11,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1
2,150000,890,7,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1
1,22000,270,14,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
2,100000,850,4,0,1,2,1,0,0,1,0,0,0,0,0,0,0,1
2,60000,888,9,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
2,8000,650,-1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,1
1,20000,275,19,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
2,20000,700,3,0,1,2,0,0,1,1,0,0,0,0,0,0,0,1
1,25000,375,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1,14000,424,3,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1
1,19411,400,8,1,2,2,0,1,0,0,0,1,0,0,0,0,0,1
1,23000,450,6,0,2,1,0,1,0,1,0,0,0,0,0,0,0,1
4,190000,2079,4,0,1,5,0,1,0,1,0,0,0,0,0,0,0,1
2,32000,586,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1
2,68000,610,1,0,2,2,0,1,0,0,0,1,0,0,0,0,0,1
1,30000,488,-1,0,1,2,0,1,0,0,0,1,0,0,0,0,0,1
3,110000,1200,60,0,1,3,0,1,0,1,0,0,0,0,0,0,0,1
2,44000,722,34,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
1,20000,450,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,25000,500,2,1,1,2,0,1,0,0,0,1,0,0,0,0,0,1
2,40000,680,5,0,2,2,1,0,0,1,0,0,0,0,0,0,0,1
2,43000,1150,14,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1
2,44000,830,2,0,2,2,1,0,0,1,0,0,0,0,0,0,0,1
1,75000,550,5,0,2,1,0,1,0,1,0,0,0,0,0,0,0,1
1,32000,470,6,0,1,2,0,0,1,1,0,0,0,0,0,0,0,1
1,16000,410,9,0,1,2,0,0,1,1,0,0,0,0,0,0,0,1
2,65000,710,11,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
2,45000,750,12,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
2,57000,800,6,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1
1,27000,435,3,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1
1,57000,500,26,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1
2,55000,800,1,0,2,2,0,1,0,1,0,0,0,0,0,0,0,1
1,40000,540,2,0,1,2,0,0,1,1,0,0,0,0,0,0,0,1
2,95000,1050,25,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1
2,85000,700,25,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
4,300000,1600,53,0,1,4,0,1,0,1,0,0,0,0,0,0,0,1
2,80000,600,2,0,2,1,0,1,0,1,0,0,0,0,0,0,0,1
1,13000,300,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,1
1,28000,550,3,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1
3,89000,932,14,0,1,3,0,1,0,1,0,0,0,0,0,0,0,1
1,28000,450,13,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1
2,13000,600,2,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1
1,24000,424,16,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1
2,38000,560,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,1
1,32000,450,10,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1
4,350000,3000,39,0,1,5,0,1,0,1,0,0,0,0,0,0,0,1
1,40000,600,3,0,2,2,0,0,1,1,0,0,0,0,0,0,0,1
3,150000,1400,16,0,2,3,1,0,0,1,0,0,0,0,0,0,0,1
2,45000,630,10,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1
3,170000,1400,4,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1
1,30000,320,12,1,2,1,0,0,1,0,0,1,0,0,0,0,0,1
2,210000,1000,4,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1
3,75000,1150,32,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1
2,47000,751,3,0,1,2,0,0,1,1,0,0,0,0,0,0,0,1
2,14000,570,4,0,2,2,0,0,1,1,0,0,0,0,0,0,0,1
2,55000,696,13,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
4,120000,1600,9,0,0,4,0,0,1,1,0,0,0,0,0,0,0,1
3,300000,2500,47,0,1,3,1,0,0,1,0,0,0,0,0,0,0,1
3,70000,1150,7,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1
3,150000,1500,7,0,1,4,0,1,0,1,0,0,0,0,0,0,0,1
3,62000,950,6,0,2,3,0,1,0,1,0,0,0,0,0,0,0,1
2,42000,750,11,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1
2,130000,715,5,0,2,2,0,1,0,1,0,0,0,0,0,0,0,1
3,170000,1337,28,0,2,3,0,1,0,1,0,0,0,0,0,0,0,1
3,20000,737,13,0,1,3,1,0,0,1,0,0,0,0,0,0,0,1
2,41000,750,6,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1
2,65000,760,4,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
2,50000,750,8,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
2,85000,650,2,0,1,2,1,0,0,1,0,0,0,0,0,0,0,1
2,50000,1000,4,1,1,2,0,1,0,0,0,1,0,0,0,0,0,1
1,30000,570,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
2,120000,900,5,0,1,2,0,0,1,1,0,0,0,0,0,0,0,1
2,60000,760,3,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1
3,110000,1500,17,0,0,4,0,1,0,1,0,0,0,0,0,0,0,1
3,84500,1150,10,0,0,3,0,0,1,1,0,0,0,0,0,0,0,1
3,80000,1100,8,0,1,3,0,0,1,1,0,0,0,0,0,0,0,1
3,50000,1000,9,0,2,3,0,1,0,1,0,0,0,0,0,0,0,1
2,40000,720,14,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1
1,34000,365,18,0,2,1,0,0,1,1,0,0,0,0,0,0,0,1
4,220000,2000,9,0,2,4,0,1,0,1,0,0,0,0,0,0,0,1
1,25000,400,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
3,150000,1330,12,0,1,4,0,1,0,1,0,0,0,0,0,0,0,1
3,85000,850,25,0,1,3,0,0,1,1,0,0,0,0,0,0,0,1
4,180000,2000,4,0,2,5,0,1,0,1,0,0,0,0,0,0,0,1
2,40000,700,2,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
2,50000,900,7,0,1,2,1,0,0,1,0,0,0,0,0,0,0,1
2,38000,650,10,0,2,2,0,0,1,1,0,0,0,0,0,0,0,1
4,310000,2600,-1,0,0,4,0,0,1,1,0,0,0,0,0,0,0,1
2,50000,680,5,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1
3,65000,950,-1,0,1,3,0,1,0,1,0,0,0,0,0,0,0,1
4,210000,1783,5,0,1,3,0,1,0,0,0,1,0,0,0,0,0,1
3,150000,1330,-1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1
1,32000,565,1,1,0,2,0,1,0,0,0,1,0,0,0,0,0,1
1,26000,450,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
2,60000,710,5,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
3,190000,1514,34,0,1,4,0,1,0,1,0,0,0,0,0,0,0,1
3,100000,1080,5,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1
2,35000,700,5,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1
3,68000,890,11,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1
3,150000,1250,5,0,1,3,0,1,0,1,0,0,0,0,0,0,0,1
1,18000,300,4,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1
2,55000,720,5,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1
3,65000,825,20,0,2,3,0,0,1,1,0,0,0,0,0,0,0,1
2,80000,500,1,0,2,2,0,1,0,0,0,1,0,0,0,0,0,1
2,53000,750,12,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
2,80000,750,15,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
1,18000,360,3,0,2,1,0,1,0,1,0,0,0,0,0,0,0,1
4,250000,1545,65,0,1,5,0,0,1,1,0,0,0,0,0,0,0,1
1,17500,400,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
3,43000,750,6,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1
1,13500,432,5,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1
2,18000,780,17,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1
2,75000,695,4,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,18000,375,6,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
3,160000,1095,40,0,1,3,0,1,0,1,0,0,0,0,0,0,0,1
1,32000,475,4,0,1,2,0,0,1,1,0,0,0,0,0,0,0,1
2,55000,790,9,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1
2,47000,661,19,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
2,35000,700,5,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
1,15000,420,6,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1
2,50000,750,5,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1
2,25500,950,0,1,1,3,0,1,0,0,0,1,0,0,0,0,0,1
5,350000,1880,15,0,2,5,0,0,1,1,0,0,0,0,0,0,0,1
3,55000,1350,11,0,2,3,0,1,0,1,0,0,0,0,0,0,0,1
1,25000,330,4,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1
2,50000,750,8,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1
2,65000,925,10,0,2,3,0,1,0,1,0,0,0,0,0,0,0,1
3,50000,1150,17,0,1,3,0,0,1,1,0,0,0,0,0,0,0,1
3,65000,1105,15,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1
3,160000,1050,9,0,2,3,1,0,0,1,0,0,0,0,0,0,0,1
1,25000,410,4,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1
1,32000,460,7,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1
1,21000,600,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1
1,20000,570,6,1,2,2,0,1,0,0,0,1,0,0,0,0,0,1
2,55000,720,8,0,2,2,0,1,0,1,0,0,0,0,0,0,0,1
1,32000,500,4,0,1,2,1,0,0,0,0,1,0,0,0,0,0,1
4,150000,1460,11,0,1,4,0,1,0,1,0,0,0,0,0,0,0,1
1,30000,415,5,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1
3,150000,1400,6,0,1,3,0,1,0,1,0,0,0,0,0,0,0,1
1,27000,270,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
2,47000,585,7,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
4,150000,1755,9,0,0,4,0,0,1,1,0,0,0,0,0,0,0,1
1,27000,550,4,0,2,2,0,0,1,0,0,1,0,0,0,0,0,1
3,160000,1300,37,0,1,4,0,1,0,1,0,0,0,0,0,0,0,1
2,100000,1200,6,1,2,2,0,1,0,1,0,0,0,0,0,0,0,1
2,45002,600,9,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
2,48000,700,8,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
1,18000,385,11,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,7500,500,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
2,50000,850,10,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
3,55000,900,-1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,1
1,26000,400,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
2,17000,600,7,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1
2,40000,750,5,0,1,2,0,0,1,1,0,0,0,0,0,0,0,1
2,43000,628,4,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1
